0,5,,,,1-5   行动前*她们哭着相互依偎，她们笑着看向未来。,5-1-1,1-5前,1,,,#
1,1,,,,（那天，雪一直下）,,,2,0,,#
2,1,陈,-1,Npc_Chen_1,喂！小塔，你怎么了？,,,3,0,,#
3,1,陈,-1,Npc_Chen_1,脸上的伤？,,,4,0,,#
4,1,塔露拉,1,Npc_talula_1,那群家伙合起伙来欺负碧翠克斯，明明他们不讲理，却说是碧翠克斯的问题。所以我就......,,,5,0,,#
5,1,陈,-1,Npc_Chen_1,......,,,6,0,,#
6,1,陈,-1,Npc_Chen_1,你知道你打不过他们......,,,7,0,,#
7,1,塔露拉,1,Npc_talula_1,打不过又怎样？我不能眼睁睁看着他们欺负碧翠克斯......哎呦......疼疼疼.......,,,8,0,,#
8,1,陈,-1,Npc_Chen_1,好了好了，知道你喜欢逞强。我去跟文月舅妈说一下，让她给你擦擦。,,,9,0,,#
9,1,塔露拉,1,Npc_talula_1,别别别别别......哎呦！,,,10,0,,#
10,1,塔露拉,1,Npc_talula_1,能不能，别跟文月舅妈说？,,,11,0,,#
11,1,塔露拉,1,Npc_talula_1,帮我，从近卫局里拿一点？,,,12,0,,#
12,1,陈,-1,Npc_Chen_1,啊？为什么呀？,,,13,0,,#
13,1,塔露拉,1,Npc_talula_1,唔，你看啊晖洁，你告诉文月舅妈后，她肯定会跟魏彦吾说，到时候我就又要挨他的骂......,,,14,0,,#
14,1,塔露拉,1,Npc_talula_1,唔......好不好嘛，晖洁~,,,15,0,,#
15,1,陈,-1,Npc_Chen_1,嗯......不行不行，我不能去偷东西！,,,16,0,,#
16,1,塔露拉,1,Npc_talula_1,不是，不是......我只是不想让魏彦吾那家伙知道，他一知道，肯定会......,,,17,1,2,#
17,1,魏彦吾,1,Npc_weiyw_1,让我知道后会怎么样啊？,,,18,0,,#
18,1,陈/塔露拉,-1,Npc_GreyThroat_1,舅舅？,,,19,0,,#
19,1,塔露拉,-1,Npc_GreyThroat_1,不......不是，我没有，没有被人打......,,,20,0,,#
20,1,塔露拉,-1,Npc_GreyThroat_1,唔......,,,21,0,,#
21,1,塔露拉,-1,Npc_GreyThroat_1,哼！,,,22,0,,#
22,1,陈,-1,Npc_GreyThroat_1,舅舅，塔露拉她没有想偷东西，我可以保证！,,,23,0,,#
23,1,,,,（Bang！Bang！）,,,24,0,,#
24,1,陈/塔露拉,-1,Npc_GreyThroat_1,哎呦！,,,25,0,,#
25,1,魏彦吾,1,Npc_weiyw_1,老师都告诉我了，还想着狡辩？,,,26,0,,#
26,1,魏彦吾,1,Npc_weiyw_1,怎么？敢和人打架不敢面对我是吧？,,,27,0,,#
27,1,魏彦吾,1,Npc_weiyw_1,哎呀，真是丢人~我小时候可没人能打得过我~,,,28,0,,#
28,1,塔露拉,-1,Npc_GreyThroat_1,谁说我没打过他们？,,,29,0,,#
29,1,塔露拉,-1,Npc_GreyThroat_1,要不是他们人多......,,,30,0,,#
30,1,魏彦吾,1,Npc_weiyw_1,哈哈哈，好好好，能打过~,,,31,0,,#
31,1,魏彦吾,1,Npc_weiyw_1,不过啊，想和我学学怎么和人打架吗？,,,32,0,,#
32,1,魏彦吾,1,Npc_weiyw_1,跟我学了之后，管他多少人，来几个打几个？,,,33,0,,#
33,1,塔露拉,-1,Npc_GreyThroat_1,......真的吗？,,,34,0,,#
34,1,魏彦吾,1,Npc_weiyw_1,真的！,,,35,0,,#
35,1,魏彦吾,1,Npc_weiyw_1,走，先跟我回去。,,,36,0,,#
36,1,魏彦吾,1,Npc_weiyw_1,还有你晖洁，你也跟着一块儿，之后你姐姐要是受人欺负，你就和她一块儿打那个欺负你姐姐的人。,,,37,0,,#
37,1,陈,-1,Npc_GreyThroat_1,嗯，好！,,,38,0,,#
38,1,魏彦吾,1,Npc_weiyw_1,好，我们回家去。,,,39,0,,#
39,1,,,,（男人一手牵起一个）,,,40,0,,#
40,1,魏彦吾,1,Npc_weiyw_1,回去就可以开始训练喽，记好喽，脸三分，胸口五分，腰两分......,,,41,0,,#
41,3,,,,,,,,0,,#
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
