0,5,,,,1-5   行动后*她们笑着拥抱现在，她们梦着你我与他。,5-2-1,1-5后,1,,,#
1,1,,,,（现在，雪停了）,,,2,0,,#
2,1,陈,-1,Npc_Chen_1,小塔，他们跑了？,,,3,0,,#
3,1,塔露拉,1,Npc_talula_1,嗯，他们跑了。,,,4,0,,#
4,1,塔露拉,1,Npc_talula_1,我们打赢了。,,,5,0,,#
5,1,陈,-1,Npc_Chen_1,嘿嘿，小塔。你刚才那下真帅气。,,,6,0,,#
6,1,塔露拉,1,Npc_talula_1,哼哼，这下，他们就不敢随便欺负人了。,,,7,0,,#
7,1,陈,-1,Npc_Chen_1,嗯嗯，姐姐最帅了！,,,8,0,,#
8,1,塔露拉,1,Npc_talula_1,嘿嘿，我也是在书里学的。,,,9,0,,#
9,1,塔露拉,1,Npc_talula_1,“美食美酒美景，美人美善美谈”,,,10,0,,#
10,1,塔露拉,1,Npc_talula_1,接下来，该去好好庆祝一下去了。,,,11,0,,#
11,1,陈,-1,Npc_Chen_1,唔......可是舅舅说了，小孩子不能喝酒......,,,12,0,,#
12,1,塔露拉,1,Npc_talula_1,不是喝酒，只是去庆祝一下，我带你去吃肠粉去。,,,13,0,,#
13,1,陈,-1,Npc_Chen_1,好耶好耶。,,,14,0,,#
14,1,陈,-1,Npc_Chen_1,“美食美酒美景，美人美善美谈”,,,15,0,,#
15,1,陈,-1,Npc_Chen_1,小塔就是美人对吗？,,,16,0,,#
16,1,塔露拉,1,Npc_talula_1,应该不算，我看美人都是跟到英雄身边的。所以小陈才算美人。,,,17,0,,#
17,1,陈,-1,Npc_Chen_1,唔，好。我来做小塔的美人。,,,18,0,,#
18,1,陈,-1,Npc_Chen_1,不过小塔，我能看看那本书吗？,,,19,0,,#
19,1,陈,-1,Npc_Chen_1,我想让小塔做我的美人。,,,20,0,,#
20,1,塔露拉,1,Npc_talula_1,好好好，回去就带你看。,,,21,0,,#
21,1,塔露拉,1,Npc_talula_1,不过下次，晖洁可要请我吃东西了哦~,,,22,0,,#
22,1,陈,-1,Npc_Chen_1,好~无论怎样，我都不会忘了小塔的~,,,23,0,,#
23,1,塔露拉,1,Npc_talula_1,嘿嘿，我也不会离开晖洁的。,,,24,1,2,#
24,1,陈/塔露拉,0,Npc_GreyThroat_1,无论怎样，我们都不分开~,,,25,0,,#
25,1,,,,（砰！砰！）,,,26,1,0,#
26,1,文月,0,Npc_fmzuki,两个姑娘天天净不学好，跟你舅舅学和人打架。看我一会儿怎么收拾他。,,,27,0,,#
27,3,,,,,,,,0,,#
