0,5,,,,1-6   行动前*风儿吹过草地，风笛响起...,6-1-1,1-6前后,1,,,#
1,1,,,,（呼~~呼~呼~~呼呼）,,,2,0,,#
2,1,大提琴,1,Npc_Violoncello,风笛，你又在吹树叶啊？,,,3,0,,#
3,1,大提琴,1,Npc_Violoncello,休息一下吧。,,,4,0,,#
4,1,大提琴,1,Npc_Violoncello,队长叫你吃饭了~~,,,5,0,,#
5,1,风笛,-1,Npc_Bagpipe,我想再躺一会儿~,,,6,0,,#
6,1,,,,（呼~~呼）,,,7,0,,#
7,1,,,,（一声两声鸟儿叫起）,,,8,0,,#
8,1,,,,（三声四声牛儿哞起）,,,9,1,1,#
9,1,号角,1,Npc_Horn,风笛！快从上面下来！,,,10,0,,#
10,1,号角,1,Npc_Horn,再不下来，就没有你的饭了！,,,11,0,,#
11,1,风笛,-1,Npc_Bagpipe,队长~,,,12,0,,#
12,1,号角,1,Npc_Horn,你再不动弹，我就去找你了，虽然现在没有任务，但是也不能这样子散漫！,,,13,0,,#
13,1,,,,（呼~~呼）,,,14,0,,#
14,1,,,,（五声六声轰鸣响起）,,,15,0,,#
15,1,,,,（七声八声......）,,,16,0,,#
16,1,,,,（梦想里谁去......）,,,17,0,,#
17,1,风笛,-1,Npc_Bagpipe,队长，你也会了啊！,,,18,0,,#
18,1,号角,1,Npc_Horn,天天听你哼，大家都会了。,,,19,0,,#
19,1,号角,1,Npc_Horn,好了，回去先受处分，然后吃饭。,,,20,0,,#
20,1,风笛,-1,Npc_Bagpipe,既然，处分都要受了，那我干脆多躺一会儿喽！,,,21,0,,#
21,1,号角,1,Npc_Horn,你这家伙（拧！）,,,22,0,,#
22,1,风笛,-1,Npc_Bagpipe,疼疼疼，队长，下手轻点。,,,23,0,,#
23,1,号角,1,Npc_Horn,你这家伙，每次都这样。,,,24,0,,#
24,1,号角,1,Npc_Horn,是想家了对吧？,,,25,0,,#
25,1,号角,1,Npc_Horn,你那点小心思。,,,26,0,,#
26,1,风笛,-1,Npc_Bagpipe,我想家里的草垛了，干干的草垛。一躺上去，什么都不想。,,,27,0,,#
27,1,风笛,-1,Npc_Bagpipe,现在是该收获的季节了，田里总是会有一股香味。就像......,,,28,0,,#
28,1,风笛,-1,Npc_Bagpipe,队长你怀里的三明治！,,,29,0,,#
29,1,号角,1,Npc_Horn,你这家伙！,,,30,0,,#
30,1,,,,（风笛夺过号角怀里的三明治，大口地吃了起来）,,,31,0,,#
31,1,,,,（号角看着自己眼前这名不知礼数的队员，也顺势躺在了草垛上）,,,32,0,,#
32,1,号角,1,Npc_Horn,真舒服啊！,,,33,0,,#
33,1,号角,1,Npc_Horn,你这家伙，要不是这一阵子没什么任务，我多少要罚你去站一晚上岗。,,,34,0,,#
34,1,风笛,-1,Npc_Bagpipe,嘿嘿！,,,35,0,,#
35,1,号角,1,Npc_Horn,风笛，你为什么想回去啊？,,,36,0,,#
36,1,风笛,-1,Npc_Bagpipe,唔......鞥为......鞥为我想......唔......,,,37,0,,#
37,1,号角,1,Npc_Horn,好好好，一会儿说，先吃吧。,,,38,0,,#
38,1,,,,（号角抬起头，天上满是星星）,,,39,0,,#
39,1,,,,（自己也是好久没仔细看过这样的天空了）,,,40,0,,#
40,1,,,,（跟了这群傻乎乎的队员一起，完成了那么多的任务）,,,41,0,,#
41,1,,,,（之后也会如此）,,,42,0,,#
42,1,,,,（也会如此）,,,43,0,,#
43,1,,,,......,,,44,0,,#
44,3,,,,,,,,0,,#
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
